DEBUG:uss_nmf:Initializing factor matrices
DEBUG:uss_nmf:Initialization completed
DEBUG:uss_nmf:::: [211] fit: 1014.87174 | delta: 9.5e-04 | secs: 0.85192
DEBUG:uss_nmf:::: [212] fit: 1013.91274 | delta: 9.4e-04 | secs: 0.80308
DEBUG:uss_nmf:::: [213] fit: 1012.95826 | delta: 9.4e-04 | secs: 0.81661
DEBUG:uss_nmf:::: [214] fit: 1012.00827 | delta: 9.4e-04 | secs: 1.00634
DEBUG:uss_nmf:::: [215] fit: 1011.06278 | delta: 9.3e-04 | secs: 0.72545
DEBUG:uss_nmf:::: [216] fit: 1010.12164 | delta: 9.3e-04 | secs: 1.05202
DEBUG:uss_nmf:::: [217] fit: 1009.18501 | delta: 9.3e-04 | secs: 1.19217
DEBUG:uss_nmf:::: [218] fit: 1008.25263 | delta: 9.2e-04 | secs: 0.93810
DEBUG:uss_nmf:::: [219] fit: 1007.32458 | delta: 9.2e-04 | secs: 0.92598
DEBUG:uss_nmf:::: [220] fit: 1006.40082 | delta: 9.2e-04 | secs: 0.91305
DEBUG:uss_nmf:::: [221] fit: 1005.48141 | delta: 9.1e-04 | secs: 0.91442
DEBUG:uss_nmf:::: [222] fit: 1004.56633 | delta: 9.1e-04 | secs: 0.93114
DEBUG:uss_nmf:::: [223] fit: 1003.65548 | delta: 9.1e-04 | secs: 1.28591
DEBUG:uss_nmf:::: [224] fit: 1002.74885 | delta: 9.0e-04 | secs: 2.05141
DEBUG:uss_nmf:::: [225] fit: 1001.84646 | delta: 9.0e-04 | secs: 1.48914
DEBUG:uss_nmf:::: [226] fit: 1000.94811 | delta: 9.0e-04 | secs: 1.19809
DEBUG:uss_nmf:::: [227] fit: 1000.05386 | delta: 8.9e-04 | secs: 1.85554
DEBUG:uss_nmf:::: [228] fit: 999.16368 | delta: 8.9e-04 | secs: 1.38521
DEBUG:uss_nmf:::: [229] fit: 998.27757 | delta: 8.9e-04 | secs: 1.45810
DEBUG:uss_nmf:::: [230] fit: 997.39542 | delta: 8.8e-04 | secs: 1.66967
DEBUG:uss_nmf:::: [231] fit: 996.51733 | delta: 8.8e-04 | secs: 1.82721
DEBUG:uss_nmf:::: [232] fit: 995.64317 | delta: 8.8e-04 | secs: 1.35961
DEBUG:uss_nmf:::: [233] fit: 994.77294 | delta: 8.7e-04 | secs: 1.16256
DEBUG:uss_nmf:::: [234] fit: 993.90670 | delta: 8.7e-04 | secs: 0.76187
DEBUG:uss_nmf:::: [235] fit: 993.04445 | delta: 8.7e-04 | secs: 0.69432
DEBUG:uss_nmf:::: [236] fit: 992.18600 | delta: 8.6e-04 | secs: 0.71788
DEBUG:uss_nmf:::: [237] fit: 991.33143 | delta: 8.6e-04 | secs: 0.91377
DEBUG:uss_nmf:::: [238] fit: 990.48077 | delta: 8.6e-04 | secs: 1.04064
DEBUG:uss_nmf:::: [239] fit: 989.63395 | delta: 8.5e-04 | secs: 0.96038
DEBUG:uss_nmf:::: [240] fit: 988.79092 | delta: 8.5e-04 | secs: 0.83290
DEBUG:uss_nmf:::: [241] fit: 987.95174 | delta: 8.5e-04 | secs: 0.70779
DEBUG:uss_nmf:::: [242] fit: 987.11640 | delta: 8.5e-04 | secs: 0.71409
DEBUG:uss_nmf:::: [243] fit: 986.28483 | delta: 8.4e-04 | secs: 0.69583
DEBUG:uss_nmf:::: [244] fit: 985.45704 | delta: 8.4e-04 | secs: 0.69557
DEBUG:uss_nmf:::: [245] fit: 984.63303 | delta: 8.4e-04 | secs: 0.68640
DEBUG:uss_nmf:::: [246] fit: 983.81273 | delta: 8.3e-04 | secs: 0.96319
DEBUG:uss_nmf:::: [247] fit: 982.99617 | delta: 8.3e-04 | secs: 0.92600
DEBUG:uss_nmf:::: [248] fit: 982.18329 | delta: 8.3e-04 | secs: 0.67952
DEBUG:uss_nmf:::: [249] fit: 981.37407 | delta: 8.2e-04 | secs: 0.82040
DEBUG:uss_nmf:::: [250] fit: 980.56852 | delta: 8.2e-04 | secs: 0.74855
DEBUG:uss_nmf:::: [251] fit: 979.76654 | delta: 8.2e-04 | secs: 0.83435
DEBUG:uss_nmf:::: [252] fit: 978.96814 | delta: 8.1e-04 | secs: 0.80535
DEBUG:uss_nmf:::: [253] fit: 978.17326 | delta: 8.1e-04 | secs: 0.69475
